ID,Type,Trend,Seasonality,Horizon,sMAPE,Model,sMAPE_ETS,sMAPE_Arima,sMAPE_cv,Model_cv,sMAPE_naive,sMAPE_snaive,sMAPE_drift
197,MICRO,1,Non-seasonal,17,30.31547616,Arima(transform),45.45850313,30.31547616,30.4684867,Arima,69.78662348,46.96519156,56.83661529
198,MICRO,1,Non-seasonal,18,30.10817341,Arima(transform),48.10986252,30.10817341,29.67730925,Arima,71.9112109,46.54992791,58.29903874
199,MICRO,0,Non-seasonal,1,73.0072714,Arima(transform),77.98542341,73.0072714,73.0072714,Arima(transform),105.4545455,44,105.6603774
200,MICRO,0,Non-seasonal,2,43.26420482,Arima(transform),42.85870319,43.26420482,43.26420482,Arima(transform),66.24078624,24.53807107,66.62329213
201,MICRO,0,Non-seasonal,3,28.90568827,Arima(transform),30.44441019,28.90568827,28.90568827,Arima(transform),57.49385749,23.3762579,58.02174374
202,MICRO,0,Non-seasonal,4,25.47853193,Arima(transform),28.07210209,25.47853193,25.47853193,Arima(transform),56.75675676,24.41842097,57.41522477
203,MICRO,0,Non-seasonal,5,23.70019567,Arima(transform),26.9251642,23.70019567,23.70019567,Arima(transform),56.5729181,24.03473678,57.36075125
204,MICRO,0,Non-seasonal,6,22.51463816,Arima(transform),26.16053893,22.51463816,22.51463816,Arima(transform),56.45035899,21.80672509,57.36747346
205,MICRO,0,Non-seasonal,7,26.7919677,Arima(transform),30.68334137,26.7919677,26.7919677,Arima(transform),60.95745056,27.40475119,61.97067802
206,MICRO,0,Non-seasonal,8,25.51632806,Arima(transform),29.64010028,25.51632806,25.51632806,Arima(transform),60.31746467,24.15646226,61.46368687
207,MICRO,0,Non-seasonal,9,24.9996303,Arima(transform),29.30118515,24.9996303,24.9996303,Arima(transform),60.25928131,22.32058732,61.53404808
208,MICRO,0,Non-seasonal,10,25.81465624,Arima(transform),30.24783966,25.81465624,25.81465624,Arima(transform),61.33012738,25.54307404,62.72241543
209,MICRO,0,Non-seasonal,11,23.55959252,Arima(transform),28.11733456,23.55959252,23.55959252,Arima(transform),59.4954181,23.66991018,61.02966664
210,MICRO,0,Non-seasonal,12,23.77064338,Arima(transform),27.47130526,23.77064338,23.77064338,Arima(transform),55.74314035,22.90309143,57.42862347
211,MICRO,0,Non-seasonal,13,25.40955085,Arima(transform),29.24659869,25.40955085,25.40955085,Arima(transform),57.72937923,22.2209373,59.51733563
212,MICRO,0,Non-seasonal,14,26.31716165,Arima(transform),30.2774732,26.31716165,26.31716165,Arima(transform),58.99226901,24.61202767,60.89104039
213,MICRO,0,Non-seasonal,15,27.33242685,Arima(transform),31.39675599,27.33242685,27.33242685,Arima(transform),60.28965365,24.38043992,62.29658763
214,MICRO,0,Non-seasonal,16,27.7980324,Arima(transform),31.9583727,27.7980324,27.7980324,Arima(transform),61.04857732,25.77874034,63.17082192
215,MICRO,0,Non-seasonal,17,27.30526485,Arima(transform),31.55814024,27.30526485,27.30526485,Arima(transform),60.89639857,25.75154713,63.14715572
216,MICRO,0,Non-seasonal,18,26.26093602,Arima(transform),30.59902277,26.26093602,26.26093602,Arima(transform),60.19525765,24.46335576,62.58171691
217,MICRO,1,Non-seasonal,1,45.25389584,Arima(transform),43.3888711,45.25389584,43.3888711,ETS,56,94.11764706,56.45933014
218,MICRO,1,Non-seasonal,2,23.56069553,Arima(transform),22.23491382,23.56069553,22.23491382,ETS,34.66666667,59.05882353,35.39146879
219,MICRO,1,Non-seasonal,3,28.44174712,Arima(transform),28.82015431,28.44174712,28.82015431,ETS,32.12012012,48.38155803,32.11561578
220,MICRO,1,Non-seasonal,4,53.95402228,Arima(transform),53.51523462,53.95402228,53.51523462,ETS,58.30061641,56.28616852,58.55876153
221,MICRO,1,Non-seasonal,5,48.33092646,Arima(transform),46.80166568,48.33092646,46.80166568,ETS,54.04790053,46.76806525,54.7302209
222,MICRO,1,Non-seasonal,6,40.58702126,Arima(transform),39.85620238,40.58702126,39.85620238,ETS,47.26213933,43.14005438,48.3206784
223,MICRO,1,Non-seasonal,7,37.25169363,Arima(transform),35.48246891,37.25169363,35.48246891,ETS,44.5920378,44.49598646,45.97954907
224,MICRO,1,Non-seasonal,8,35.82504983,Arima(transform),33.15445876,35.82504983,33.15445876,ETS,43.6476627,46.74648815,45.3334079
225,MICRO,1,Non-seasonal,9,36.87269939,Arima(transform),33.41777444,36.87269939,33.41777444,ETS,45.02014462,48.39004075,46.96648526
226,MICRO,1,Non-seasonal,10,35.50138307,Arima(transform),33.49037288,35.50138307,33.49037288,ETS,41.69460075,46.77684313,42.95949191
227,MICRO,1,Non-seasonal,11,35.46908757,Arima(transform),32.54671922,35.46908757,32.54671922,ETS,42.09998669,42.52440284,43.70776321
228,MICRO,1,Non-seasonal,12,36.42063429,Arima(transform),34.77895188,36.42063429,34.77895188,ETS,41.58310746,41.9721556,42.58463546
229,MICRO,1,Non-seasonal,13,34.94517995,Arima(transform),32.31740623,34.94517995,32.31740623,ETS,40.58220909,44.14893365,41.97895149
230,MICRO,1,Non-seasonal,14,36.4683567,Arima(transform),32.97974784,36.4683567,32.97974784,ETS,42.44538463,43.25107749,44.16698816
231,MICRO,1,Non-seasonal,15,36.38020842,Arima(transform),32.02803703,36.38020842,32.02803703,ETS,42.6926154,43.4445954,44.75193405
232,MICRO,1,Non-seasonal,16,34.22316384,Arima(transform),31.02625454,34.22316384,31.02625454,ETS,40.85766027,44.89597485,43.26567986
233,MICRO,1,Non-seasonal,17,35.84120717,Arima(transform),33.81485047,35.84120717,33.81485047,ETS,41.46384441,46.77992203,43.27726216
234,MICRO,1,Non-seasonal,18,36.36413432,Arima(transform),33.36269096,36.36413432,33.36269096,ETS,42.27140861,47.88474118,44.41978441
235,MICRO,1,Non-seasonal,1,23.350259,Arima(transform),1.145986627,23.350259,10.80110024,Arima,16,19.04761905,14.29148163
236,MICRO,1,Non-seasonal,2,39.31543639,Arima(transform),20.71353185,39.31543639,28.46529393,Arima,20.90322581,22.42703533,21.74953911
237,MICRO,1,Non-seasonal,3,27.654808,Arima(transform),20.53655186,27.654808,23.67448886,Arima,25.52968677,22.70329487,24.39062357
238,MICRO,1,Non-seasonal,4,22.1592546,Arima(transform),17.96097144,22.1592546,18.7827041,Arima,25.39726508,25.85100057,22.79903353
239,MICRO,1,Non-seasonal,5,22.01472279,Arima(transform),21.76985003,22.01472279,21.23580542,Arima,30.5503702,31.88080045,26.78959538
240,MICRO,1,Non-seasonal,6,27.90153492,Arima(transform),30.07311577,27.90153492,28.72693909,Arima,39.49372955,28.01660907,34.84831018
241,MICRO,1,Non-seasonal,7,26.62560963,Arima(transform),26.2212009,26.62560963,25.94289526,Arima,35.53244046,28.89228513,30.0015355
242,MICRO,1,Non-seasonal,8,24.51406551,Arima(transform),26.13335066,24.51406551,25.13268602,Arima,36.0908854,27.20382641,29.47012381
243,MICRO,1,Non-seasonal,9,22.42056872,Arima(transform),24.36678172,22.42056872,22.79653755,Arima,34.8585648,32.04442689,27.13805807
244,MICRO,1,Non-seasonal,10,22.07551764,Arima(transform),22.24107471,22.07551764,21.44074703,Arima,32.54917891,39.80772614,25.11390744
245,MICRO,1,Non-seasonal,11,23.77435108,Arima(transform),22.51809023,23.77435108,22.33706129,Arima,30.54710044,38.98604474,25.65226227
246,MICRO,1,Non-seasonal,12,22.65290116,Arima(transform),21.10739265,22.65290116,20.52097892,Arima,29.70218901,37.43788795,23.71389911
247,MICRO,1,Non-seasonal,13,22.55933919,Arima(transform),22.33031356,22.55933919,21.33076598,Arima,31.35300453,35.87673174,23.97594344
248,MICRO,1,Non-seasonal,14,25.08168772,Arima(transform),23.80501033,25.08168772,23.29198975,Arima,31.15432053,35.35492437,26.16315378
249,MICRO,1,Non-seasonal,15,23.78774816,Arima(transform),22.90029166,23.78774816,22.01301376,Arima,30.74403249,33.8868183,24.71091433
250,MICRO,1,Non-seasonal,16,23.9802714,Arima(transform),22.16294883,23.9802714,21.71262782,Arima,29.05837952,32.6617493,24.90837526
251,MICRO,1,Non-seasonal,17,23.92302927,Arima(transform),21.28213202,23.92302927,21.21822145,Arima,27.80155177,36.27680211,24.99298632
252,MICRO,1,Non-seasonal,18,25.51579105,Arima(transform),22.18267815,25.51579105,22.44920527,Arima,27.53206665,39.57543387,26.82485464
253,MICRO,0,Non-seasonal,1,27.06809922,Arima(transform),34.16774296,27.06809922,27.06809922,Arima(transform),26.47058824,8.130081301,25.85596222
254,MICRO,0,Non-seasonal,2,16.37477082,Arima(transform),17.87781119,16.37477082,16.37477082,Arima(transform),16.37994821,11.25458313,16.69917828
255,MICRO,0,Non-seasonal,3,33.70450338,Arima(transform),36.81978805,33.70450338,33.70450338,Arima(transform),33.52866112,24.97878358,33.18280313
256,MICRO,0,Non-seasonal,4,38.53465657,Arima(transform),42.54420761,38.53465657,38.53465657,Arima(transform),38.26124994,40.95630991,37.41208569
257,MICRO,0,Non-seasonal,5,39.83220887,Arima(transform),44.40853151,39.83220887,39.83220887,Arima(transform),39.49788884,33.59838126,38.2144582
258,MICRO,0,Non-seasonal,6,33.73348381,Arima(transform),38.75733618,33.73348381,33.73348381,Arima(transform),33.35350386,34.87695793,32.04209142
259,MICRO,0,Non-seasonal,7,35.62516559,Arima(transform),40.90398698,35.62516559,35.62516559,Arima(transform),35.21728902,39.54970778,33.4871048
260,MICRO,0,Non-seasonal,8,32.98379941,Arima(transform),38.50408357,32.98379941,32.98379941,Arima(transform),32.55123901,35.15343956,30.399961
261,MICRO,0,Non-seasonal,9,31.96209113,Arima(transform),37.66168045,31.96209113,31.96209113,Arima(transform),31.5109242,32.77421939,28.96380601
262,MICRO,0,Non-seasonal,10,29.22404624,Arima(transform),35.07945933,29.22404624,29.22404624,Arima(transform),28.75718278,30.34186787,26.31366344
263,MICRO,0,Non-seasonal,11,28.15870727,Arima(transform),34.13536826,28.15870727,28.15870727,Arima(transform),27.67938511,29.09866776,24.81517677
264,MICRO,0,Non-seasonal,12,26.19395185,Arima(transform),32.27737668,26.19395185,26.19395185,Arima(transform),25.70389551,27.00490461,23.06396253
265,MICRO,0,Non-seasonal,13,27.94514578,Arima(transform),34.08153188,27.94514578,27.94514578,Arima(transform),27.44875715,27.28380661,24.39390856
266,MICRO,0,Non-seasonal,14,29.30443938,Arima(transform),35.4888433,29.30443938,29.30443938,Arima(transform),28.80241735,28.09606773,25.34243777
267,MICRO,0,Non-seasonal,15,30.48249384,Arima(transform),36.7085132,30.48249384,30.48249384,Arima(transform),29.97558953,28.22889625,26.12040089
268,MICRO,0,Non-seasonal,16,29.86497185,Arima(transform),36.14959926,29.86497185,29.86497185,Arima(transform),29.35211518,30.21459023,25.08491332
269,MICRO,0,Non-seasonal,17,30.64351585,Arima(transform),36.96294859,30.64351585,30.64351585,Arima(transform),30.12667812,28.80111828,25.47441819
270,MICRO,0,Non-seasonal,18,30.173535,Arima(transform),36.53907986,30.173535,30.173535,Arima(transform),29.65201454,30.48388444,24.60126131
271,MICRO,0,Non-seasonal,1,27.9044566,ETS,27.9044566,27.89358517,27.89358517,Arima,17.84037559,75.17730496,18.31803709
272,MICRO,0,Non-seasonal,2,30.91616176,ETS,30.91616176,30.91611005,30.91611005,Arima,47.01542589,45.92198582,47.66422195
273,MICRO,0,Non-seasonal,3,40.95094543,ETS,40.95094543,40.9542626,40.9542626,Arima,64.46189683,66.32894292,65.25414984
274,MICRO,0,Non-seasonal,4,34.87108273,ETS,34.87108273,34.87632322,34.87632322,Arima,63.51496195,56.11034356,64.54203271
275,MICRO,0,Non-seasonal,5,30.28297036,ETS,30.28297036,30.28937229,30.28937229,Arima,62.08268779,45.79053048,63.34200484
276,MICRO,0,Non-seasonal,6,27.22422878,ETS,27.22422878,27.231405,27.231405,Arima,61.12783835,45.70594522,62.61360026
277,MICRO,0,Non-seasonal,7,33.076244,ETS,33.076244,33.08379479,33.08379479,Arima,67.432884,43.7848194,69.04664967
278,MICRO,0,Non-seasonal,8,30.79850001,ETS,30.79850001,30.80372869,30.80372869,Arima,62.85949489,40.21045115,64.73254028
279,MICRO,0,Non-seasonal,9,29.77841536,ETS,29.77841536,29.78184556,29.78184556,Arima,58.55894984,46.671585,60.68828875
280,MICRO,0,Non-seasonal,10,31.31882448,ETS,31.31882448,31.32085951,31.32085951,Arima,52.70305485,46.81726072,55.09084035
281,MICRO,0,Non-seasonal,11,31.72717089,ETS,31.72717089,31.72999652,31.72999652,Arima,54.98862363,43.30326114,57.55438961
282,MICRO,0,Non-seasonal,12,31.91056222,ETS,31.91056222,31.91404972,31.91404972,Arima,56.75544467,46.04386239,59.50422222
283,MICRO,0,Non-seasonal,13,30.25656074,ETS,30.25656074,30.26063052,30.26063052,Arima,56.61618393,45.5789499,59.58267369
284,MICRO,0,Non-seasonal,14,33.50687364,ETS,33.50687364,33.51133101,33.51133101,Arima,60.52998479,44.36412695,63.60089674
285,MICRO,0,Non-seasonal,15,35.48960405,ETS,35.48960405,35.49309902,35.49309902,Arima,57.79166933,41.99911108,60.19479828
286,MICRO,0,Non-seasonal,16,35.62925103,ETS,35.62925103,35.63319586,35.63319586,Arima,59.14956951,39.62926868,61.78813322
287,MICRO,0,Non-seasonal,17,34.12476607,ETS,34.12476607,34.1278283,34.1278283,Arima,57.76035924,38.32458607,60.68968234
288,MICRO,0,Non-seasonal,18,35.49092519,ETS,35.49092519,35.49438016,35.49438016,Arima,59.96455581,36.33261661,63.07697145
289,MICRO,0,Non-seasonal,1,8.89078295,ETS,8.89078295,8.903803776,8.89078295,ETS,13.83458647,0.281690141,13.94397135
290,MICRO,0,Non-seasonal,2,9.574942643,ETS,9.574942643,9.574946875,9.574942643,ETS,9.570692901,2.85300605,9.515484149
291,MICRO,0,Non-seasonal,3,14.34835902,ETS,14.34835902,14.35264861,14.34835902,ETS,15.97013459,11.28131438,16.04106231
292,MICRO,0,Non-seasonal,4,17.44885492,ETS,17.44885492,17.44886877,17.44885492,ETS,17.44355077,10.80997907,17.38793959
293,MICRO,0,Non-seasonal,5,22.03230908,ETS,22.03230908,22.02981709,22.03230908,ETS,21.07187201,9.28579647,20.92066095
294,MICRO,0,Non-seasonal,6,19.02625738,ETS,19.02625738,19.02635429,19.02625738,ETS,19.05166289,10.17941401,19.03563449
295,MICRO,0,Non-seasonal,7,18.6223966,ETS,18.6223966,18.62062808,18.6223966,ETS,17.938968,9.853031557,17.81527658
296,MICRO,0,Non-seasonal,8,17.51075976,ETS,17.51075976,17.51083927,17.51075976,ETS,17.53042933,10.00109356,17.53190957
297,MICRO,0,Non-seasonal,9,19.0985159,ETS,19.0985159,19.09717358,19.0985159,ETS,18.57679878,12.62945957,18.46964584
298,MICRO,0,Non-seasonal,10,17.72025569,ETS,17.72025569,17.72035135,17.72025569,ETS,17.74593882,12.4094584,17.75964013
299,MICRO,0,Non-seasonal,11,18.38924226,ETS,18.38924226,18.39049662,18.38924226,ETS,18.85494938,11.65826595,18.97535159
300,MICRO,0,Non-seasonal,12,17.38432942,ETS,17.38432942,17.38656537,17.38432942,ETS,18.22374425,11.62678444,18.4443034
301,MICRO,0,Non-seasonal,13,17.95409927,ETS,17.95409927,17.95517505,17.95409927,ETS,18.35218147,13.28808442,18.44614613
302,MICRO,0,Non-seasonal,14,17.07215648,ETS,17.07215648,17.07222425,17.07215648,ETS,17.08761838,13.05871106,17.19296478
303,MICRO,0,Non-seasonal,15,16.62884386,ETS,16.62884386,16.62977452,16.62884386,ETS,16.97255518,13.16954296,17.18092202
304,MICRO,0,Non-seasonal,16,17.23677954,ETS,17.23677954,17.23685078,17.23677954,ETS,17.25345205,12.90864749,17.33913983
305,MICRO,0,Non-seasonal,17,17.69809297,ETS,17.69809297,17.6989154,17.69809297,ETS,18.00001693,15.73466212,18.18891564
306,MICRO,0,Non-seasonal,18,18.44723737,ETS,18.44723737,18.44730691,18.44723737,ETS,18.46253884,17.58754626,18.53177042
307,MICRO,0,Non-seasonal,1,29.23567751,Arima(transform),17.65222251,29.23567751,29.23567751,Arima(transform),49.6969697,16.84210526,54.44664032
308,MICRO,0,Non-seasonal,2,29.43224245,Arima(transform),19.71902752,29.43224245,29.43224245,Arima(transform),67.17406624,10.76218976,73.74697463
309,MICRO,0,Non-seasonal,3,22.53837954,Arima(transform),18.71040388,22.53837954,22.53837954,Arima(transform),61.65018071,18.15203547,70.95592304
310,MICRO,0,Non-seasonal,4,17.24014129,Arima(transform),16.36143878,17.24014129,17.24014129,Arima(transform),60.60545162,15.75077874,72.48957959
311,MICRO,0,Non-seasonal,5,15.54224377,Arima(transform),16.42778234,15.54224377,15.54224377,Arima(transform),58.60484323,22.34607754,73.2373476
312,MICRO,0,Non-seasonal,6,16.80364857,Arima(transform),18.84644971,16.80364857,16.80364857,Arima(transform),54.97772023,24.30529503,72.63487774
313,MICRO,0,Non-seasonal,7,20.7971605,Arima(transform),23.620337,20.7971605,20.7971605,Arima(transform),49.25595636,28.3056375,70.27798181
314,MICRO,0,Non-seasonal,8,19.09797205,Arima(transform),20.76392807,19.09797205,19.09797205,Arima(transform),51.25113573,25.46464397,74.77134653
315,MICRO,0,Non-seasonal,9,17.6327228,Arima(transform),19.9974927,17.6327228,17.6327228,Arima(transform),51.47372486,22.94245874,77.90169773
316,MICRO,0,Non-seasonal,10,15.91190154,Arima(transform),18.75251771,15.91190154,15.91190154,Arima(transform),52.23544328,22.26111609,81.51648664
317,MICRO,0,Non-seasonal,11,15.43698878,Arima(transform),18.74045388,15.43698878,15.43698878,Arima(transform),51.92135642,24.78283281,84.42923484
318,MICRO,0,Non-seasonal,12,14.25872811,Arima(transform),17.73503943,14.25872811,14.25872811,Arima(transform),52.58516052,27.70818055,88.09993009
319,MICRO,0,Non-seasonal,13,15.19047554,Arima(transform),17.79365508,15.19047554,15.19047554,Arima(transform),54.84051447,29.5702354,92.73203171
320,MICRO,0,Non-seasonal,14,21.36774806,Arima(transform),24.19885031,21.36774806,21.36774806,Arima(transform),54.53083848,35.96705309,90.74069066
321,MICRO,0,Non-seasonal,15,24.362502,Arima(transform),27.4717551,24.362502,24.362502,Arima(transform),51.45567333,39.37783041,92.23709883
322,MICRO,0,Non-seasonal,16,24.70785388,Arima(transform),28.10699374,24.70785388,24.70785388,Arima(transform),50.12325539,39.22254125,95.68443896
323,MICRO,0,Non-seasonal,17,26.28607405,Arima(transform),29.91859466,26.28607405,26.28607405,Arima(transform),47.63082496,42.05621282,98.86105123
324,MICRO,0,Non-seasonal,18,26.10966286,Arima(transform),29.97532754,26.10966286,26.10966286,Arima(transform),47.03145164,41.61427781,102.9701699
325,MICRO,0,Monthly,1,29.43248987,ETS,29.43248987,0.406901966,18.60731622,Arima(transform),36.4116095,23.86363636,35.7270206
326,MICRO,0,Monthly,2,22.13822258,ETS,22.13822258,20.59525186,26.32131754,Arima(transform),22.87870195,26.86139565,21.82760903
327,MICRO,0,Monthly,3,18.00858391,ETS,18.00858391,17.69272997,24.02089395,Arima(transform),29.74522159,26.0376784,28.36394617
328,MICRO,0,Monthly,4,14.25401987,ETS,14.25401987,17.34296783,18.46641348,Arima(transform),31.88338428,20.17760945,30.15656767
329,MICRO,0,Monthly,5,14.02224697,ETS,14.02224697,18.95763587,15.60112614,Arima(transform),31.33790947,17.97065899,29.25210816
330,MICRO,0,Monthly,6,14.26935389,ETS,14.26935389,21.48426544,18.43941272,Arima(transform),27.74266695,19.58384409,26.72236831
331,MICRO,0,Monthly,7,13.92221937,ETS,13.92221937,21.95034062,18.17983404,Arima(transform),24.6332876,18.43312665,23.03589672
332,MICRO,0,Monthly,8,12.63380481,ETS,12.63380481,21.66706324,18.02692911,Arima(transform),21.88452312,17.56576743,21.21197224
333,MICRO,0,Monthly,9,11.48671798,ETS,11.48671798,22.56597267,18.71941704,Arima(transform),20.35702555,17.7161176,20.48524202
334,MICRO,0,Monthly,10,11.29117026,ETS,11.29117026,23.81365101,18.88420157,Arima(transform),20.99056864,17.33136715,21.82033489
335,MICRO,0,Monthly,11,10.36398589,ETS,10.36398589,23.60902786,17.90110341,Arima(transform),20.32973638,15.89839081,21.81215591
336,MICRO,0,Monthly,12,11.80415655,ETS,11.80415655,24.01986159,17.61142768,Arima(transform),19.34784239,15.28577563,21.4402527
337,MICRO,0,Monthly,13,11.84822099,ETS,11.84822099,25.82132067,18.43218685,Arima(transform),18.26088462,15.49562802,20.9298887
338,MICRO,0,Monthly,14,11.77763403,ETS,11.77763403,27.89294542,19.55630121,Arima(transform),17.90891667,16.2414117,19.64629327
339,MICRO,0,Monthly,15,11.78236259,ETS,11.78236259,26.79393,19.36706465,Arima(transform),19.74695236,16.92275348,20.65344437
340,MICRO,0,Monthly,16,11.7744961,ETS,11.7744961,27.91812493,19.44635762,Arima(transform),20.01276784,16.61809344,20.12078446
341,MICRO,0,Monthly,17,12.3860891,ETS,12.3860891,28.44610345,18.87952959,Arima(transform),20.02068856,15.64055853,19.37510262
342,MICRO,0,Monthly,18,12.62598653,ETS,12.62598653,29.66326623,19.97153172,Arima(transform),19.51789832,16.37346927,19.65601802
343,MICRO,0,Monthly,1,56.35756616,ETS,56.35756616,66.3382396,56.35756616,ETS,71.18644068,23.25581395,68.75403486
